respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
21,1,1,101,888,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
21,1,2,101,619,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
21,2,1,102,493,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
21,2,2,102,952,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
21,3,1,103,87,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
21,3,2,103,22,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
21,4,1,104,114,Official gives corrupt favors to family members,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
21,4,2,104,356,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
21,5,1,105,613,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
21,5,2,105,1012,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
22,1,1,106,1208,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
22,1,2,106,538,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
22,2,1,107,626,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
22,2,2,107,917,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
22,3,1,108,832,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
22,3,2,108,305,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
22,4,1,109,59,Official gives corrupt favors to family members,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
22,4,2,109,115,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
22,5,1,110,635,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
22,5,2,110,522,Official takes kickbacks,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
23,1,1,111,785,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
23,1,2,111,47,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
23,2,1,112,1401,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
23,2,2,112,467,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
23,3,1,113,1225,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
23,3,2,113,645,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
23,4,1,114,1197,Official takes kickbacks,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
23,4,2,114,315,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
23,5,1,115,976,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
23,5,2,115,725,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
24,1,1,116,1227,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
24,1,2,116,992,Official takes kickbacks,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
24,2,1,117,857,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
24,2,2,117,1236,Official takes bribes,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
24,3,1,118,245,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
